Product URL,Product Name,Product Price,Rating,Number of Reviews,ASIN,Product Description,Manufacturer
https://www.amazon.in//Amazon-Basics-Laptop-Backpack-Repellent/dp/B09W49FSX1/ref=sr_1_152?crid=2M096C61O4MLT&keywords=bags&qid=1690199145&sprefix=ba%2Caps%2C283&sr=8-152,"AmazonBasics Laptop Backpack - 24L, Water Repellent and Wear Resistant, Dark Grey",N/A,4.2,648 ratings,B09W49FSX1,"AmazonBasics Laptop Backpack - 24L, Water Repellent and Wear Resistant, Dark Grey - Buy AmazonBasics Laptop Backpack - 24L, Water Repellent and Wear Resistant, Dark Grey Online at Low Price in India - Amazon.in",Brand: amazon basics
https://www.amazon.in//NORTH-ZONE-Northzone-Business-Messenger/dp/B0C555LQF4/ref=sr_1_153?crid=2M096C61O4MLT&keywords=bags&qid=1690199145&sprefix=ba%2Caps%2C283&sr=8-153,NORTH ZONE Northzone Sling Cross Body Travel Office Business Messenger One Side Shoulder Pouch Bag Money Bag for Men and Women,N/A,3.9,36 ratings,B0C555LQF4,Buy NORTH ZONE Northzone Sling Cross Body Travel Office Business Messenger One Side Shoulder Pouch Bag Money Bag for Men and Women (Grey) at Amazon.in,Brand: NORTH ZONE
https://www.amazon.in//Asus-BP1504-15-6-inch-Laptop-Backpack/dp/B0895ZZHKK/ref=sr_1_154?crid=2M096C61O4MLT&keywords=bags&qid=1690199145&sprefix=ba%2Caps%2C283&sr=8-154,Asus BP1504 39.62 cm (15.6-inch) Laptop Backpack (Dark Grey),N/A,4.2,"1,694 ratings",B0895ZZHKK,Asus BP1504 39.62 cm (15.6-inch) Laptop Backpack (Dark Grey) - Buy Asus BP1504 39.62 cm (15.6-inch) Laptop Backpack (Dark Grey) Online at Low Price in India - Amazon.in,Visit the ASUS Store
https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo3MTYxNTIwMDE3ODczOTEzOjE2OTAxOTkxNDU6c3BfbXRmOjMwMDAxMzM0Mjk4MzgzMjo6MDo6&url=%2FPolice-Polyester-laptop-casual-backpack%2Fdp%2FB09CQ5T3LN%2Fref%3Dsr_1_155_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1690199145%26sprefix%3Dba%252Caps%252C283%26sr%3D8-155-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,POLICE Backpack for Men Casual Laptop Bag Office/Travel/College 30 Ltr Hedge Polyester - Black,N/A,4.1,"5,737 ratings",B09CQ5T3LN,Buy POLICE Backpack for Men Casual Laptop Bag Office/Travel/College 30 LTR Hedge Polyester - Black at Amazon.in,Visit the POLICE Store
https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo3MTYxNTIwMDE3ODczOTEzOjE2OTAxOTkxNDU6c3BfbXRmOjMwMDAxMTE2NjgzODczMjo6MDo6&url=%2FSafari-SAGE18FBBLK-Sage-Formal-Backpack%2Fdp%2FB097JLZBK3%2Fref%3Dsr_1_156_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1690199145%26sprefix%3Dba%252Caps%252C283%26sr%3D8-156-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Sage Formal Backpack - black,N/A,5.0,2 ratings,B097JLZBK3,Buy Sage Formal Backpack - black at Amazon.in,Visit the Safari Store
https://www.amazon.in//Lenovo-Laptop-Backpack-15-6-Inch-GX40Q17227/dp/B075Y6SRMG/ref=sr_1_157?crid=2M096C61O4MLT&keywords=bags&qid=1690199145&sprefix=ba%2Caps%2C283&sr=8-157,"Lenovo 15.6"" Casual Backpack B210",N/A,4.2,"5,309 ratings",B075Y6SRMG,"Lenovo Casual Laptop Backpack B210 39.62 cm (15.6) -inch Water Repellent Grey : Amazon.in: Bags, Wallets and Luggage",Brand: Lenovo
https://www.amazon.in//Tabelito-NEO-Backpack-Business-Compartment/dp/B0C2D24G29/ref=sr_1_158?crid=2M096C61O4MLT&keywords=bags&qid=1690199145&sprefix=ba%2Caps%2C283&sr=8-158,"Tabelito® NEO 3O L Water Resistant Laptop/College/Office/School/Travel/Business Bag, Unisex Backpack for Men Women Fits Up to 15.6 Inch Laptop Notebook.",N/A,3.9,106 ratings,B0C2D24G29,"Buy Tabelito NEO 30L Laptop Backpack 15.6 inch Casual Laptop Bag for Men/Backpack for menं, Office Bag/School Bag/College Bag/Business Bag/Travel Backpack with Padded Laptop Compartment (GREY) at Amazon.in",Visit the Tabelito Store
https://www.amazon.in//Genie-Clara-Backpack-Women-compartments/dp/B097JJGR1N/ref=sr_1_159?crid=2M096C61O4MLT&keywords=bags&qid=1690199145&sprefix=ba%2Caps%2C283&sr=8-159,"Genie Clara Backpack for Women - 3 compartments, Laptop Bags for Girls, Stylish and Trendy College Backpacks for Girls, Water Resistant and Lightweight Bags for Office and Travelling Purpose.",N/A,4.4,194 ratings,B097JJGR1N,"Buy Genie Clara Backpack for Women - 3 compartments, Laptop Bags for Girls, Stylish and Trendy College Backpacks for Girls, Water Resistant and Lightweight Bags for Office and Travelling Purpose. at Amazon.in",Visit the Genie Store
https://www.amazon.in//F-Gear-Blackhawk-Black-Laptop-Backpack/dp/B07XMRGQCM/ref=sr_1_160?crid=2M096C61O4MLT&keywords=bags&qid=1690199145&sprefix=ba%2Caps%2C283&sr=8-160,F Gear Blackhawk 40 Ltrs Black Laptop Backpack (3178),N/A,4.3,"1,036 ratings",B07XMRGQCM,Buy F Gear Blackhawk 40 Ltrs Black Laptop Backpack (3178) at Amazon.in,Visit the F Gear Store
https://www.amazon.in//Lavie-Womens-Ushawu-Satchel-Handbag/dp/B0B3J9J9CK/ref=sr_1_161?crid=2M096C61O4MLT&keywords=bags&qid=1690199145&sprefix=ba%2Caps%2C283&sr=8-161,Lavie Women's Ushawu Satchel Bag | Ladies Purse Handbag,N/A,4.1,"6,826 ratings",B0B3J9J9CK,Buy Lavie Women's Ushawu Small Satchel Bag | Ladies Purse Handbag at Amazon.in,Visit the Lavie Store
https://www.amazon.in//BP1501-15-6-inch-Gaming-Laptop-Backpack/dp/B081RLHHCY/ref=sr_1_162?crid=2M096C61O4MLT&keywords=bags&qid=1690199145&sprefix=ba%2Caps%2C283&sr=8-162,Asus ROG BP1501 39.62 cm (15.6-inch) Gaming Laptop Backpack (Black),N/A,4.3,962 ratings,B081RLHHCY,Asus ROG BP1501 39.62 cm (15.6-inch) Gaming Laptop Backpack (Black) - Buy Asus ROG BP1501 39.62 cm (15.6-inch) Gaming Laptop Backpack (Black) Online at Low Price in India - Amazon.in,Visit the ASUS Store
https://www.amazon.in//DZert-Polyester-Black-White-Laptop/dp/B07H193V57/ref=sr_1_163?crid=2M096C61O4MLT&keywords=bags&qid=1690199145&sprefix=ba%2Caps%2C283&sr=8-163,DZert Clasy Laptop Bag College Bag for Boys Girls 21 L Black,N/A,3.8,"2,496 ratings",B07H193V57,Buy DZert Clasy Laptop Bag College Bag for Boys Girls 21 L Black at Amazon.in,Visit the DZert Store
https://www.amazon.in//Hilfiger-Connor-Backpack-TH-CONNORLAP07/dp/B07N99SXB1/ref=sr_1_164?crid=2M096C61O4MLT&keywords=bags&qid=1690199145&sprefix=ba%2Caps%2C283&sr=8-164,Tommy Hilfiger Connor Laptop Backpack,N/A,4.1,127 ratings,B07N99SXB1,Buy Tommy Hilfiger Connor 47 cms Grey Laptop Backpack (TH/CONNORLAP07) at Amazon.in,Visit the Tommy Hilfiger Store
https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo3MTYxNTIwMDE3ODczOTEzOjE2OTAxOTkxNDU6c3BfYnRmOjIwMDQzMzIxMTM2NjA2OjowOjo&url=%2FCOSMUS-Multipurpose-Backpack-Bag-compartment%2Fdp%2FB078JVT384%2Fref%3Dsr_1_165_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1690199145%26sprefix%3Dba%252Caps%252C283%26sr%3D8-165-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"COSMUS Madison waterproof Multipurpose Backpack With laptop compartment , 33L",N/A,4.2,"2,267 ratings",B078JVT384,Buy COSMUS Multipurpose Backpack Bag Madison 33L waterproof Bag With laptop compartment (Black) at Amazon.in,Visit the COSMUS Store
https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo3MTYxNTIwMDE3ODczOTEzOjE2OTAxOTkxNDU6c3BfYnRmOjIwMTY3MTQ5NTIzNzk4OjowOjo&url=%2FEUME-Virgo-29Ltr-Laptop-Backpack%2Fdp%2FB08R563J3T%2Fref%3Dsr_1_166_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1690199145%26sprefix%3Dba%252Caps%252C283%26sr%3D8-166-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"EUME Virgo 3 Compartment Office and College Bags, Polyester Casual Daypacks, Laptop Backpacks",N/A,4.2,297 ratings,B08R563J3T,"Buy EUME Virgo 3 Compartment Office and College Bags, Polyester Casual Daypacks, Laptop Backpacks at Amazon.in",Visit the EUME Store
https://www.amazon.in/https://aax-eu.amazon.in/x/c/RMzX4GUswgPJtnSoWEkQMfEAAAGJh7g81gMAAAH2AQBvbm9fdHhuX2JpZDEgICBvbm9fdHhuX2ltcDEgICC-etSq/https://www.amazon.in/uppercase-Professional-resistant-sustainable-Anti-theft/dp/B0BR179L65/ref=sxbs_sbv_search_btf?content-id=amzn1.sym.880c6186-3832-495e-9caa-7ecfb2f5e88c%3Aamzn1.sym.880c6186-3832-495e-9caa-7ecfb2f5e88c&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B0BR179L65&pd_rd_r=3b39776b-7342-4ac4-84b7-257670437b9b&pd_rd_w=cn2cP&pd_rd_wg=AuSED&pf_rd_p=880c6186-3832-495e-9caa-7ecfb2f5e88c&pf_rd_r=MNPV1NS15KQ5W9R86GRC&qid=1690199145&sbo=EO%2BcdOgoisx3waG5xqcZQA%3D%3D&sprefix=ba%2Caps%2C283&sr=1-145-06195d41-65bd-48f4-8e70-03d97b6094ec,N/A,N/A,N/A,N/A,N/A,N/A,N/A
https://www.amazon.in//sspa/click?ie=UTF8&spc=MToxNDM1MDE5MDIwMTU0MjE1OjE2OTAxOTkyMTg6c3BfYXRmX25leHQ6MzAwMDE4MTQzMjAwMzMyOjowOjo&url=%2FWALKENT-Anti-Theft-Waterproof-Backpack-Caballo%2Fdp%2FB0C7KPGC2Y%2Fref%3Dsr_1_161_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1690199218%26sprefix%3Dba%252Caps%252C283%26sr%3D8-161-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"WALKENT 15.6"" Vegan Leather Laptop Bag with Side Bottle & Anti-Theft Pockets, Waterproof Backpack for Men & Women (Model Caballo, 33 Liters, Black)",N/A,Previous,N/A,B0C7KPGC2Y,"Buy WALKENT 15.6"" Vegan Leather Laptop Bag with Side Bottle & Anti-Theft Pockets, Waterproof Backpack for Men & Women (Model Caballo, 33 Liters, Black) at Amazon.in",Visit the WALKENT Store
https://www.amazon.in//sspa/click?ie=UTF8&spc=MToxNDM1MDE5MDIwMTU0MjE1OjE2OTAxOTkyMTg6c3BfYXRmX25leHQ6MzAwMDIxNDI2NDg1MzMyOjowOjo&url=%2FBetterShine-Printed-Waterproof-Backpack-Compartment%2Fdp%2FB0CC2PSGHK%2Fref%3Dsr_1_162_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1690199218%26sprefix%3Dba%252Caps%252C283%26sr%3D8-162-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1%26smid%3DA28K09EI2KGVEK,BetterShine Floral Printed Waterproof Backpack For Girls&Boys 25 Litre With Laptop Compartment,N/A,Previous,N/A,B0CC2PSGHK,Buy BetterShine Floral Printed Waterproof Backpack For Girls&Boys 25 Litre With Laptop Compartment at Amazon.in,Brand: BetterShine
https://www.amazon.in//uppercase-Professional-Backpack-resistant-sustainable/dp/B0BWNBQXDZ/ref=sr_1_163?crid=2M096C61O4MLT&keywords=bags&qid=1690199218&sprefix=ba%2Caps%2C283&sr=8-163,"uppercase Apex Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty",N/A,4.3,66 ratings,B0BWNBQXDZ,"Buy uppercase Apex Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty (Blue) at Amazon.in",Visit the uppercase Store
https://www.amazon.in//HP-Lightweight-100-Gray-Backpack/dp/B08CY1V6P7/ref=sr_1_164?crid=2M096C61O4MLT&keywords=bags&qid=1690199218&sprefix=ba%2Caps%2C283&sr=8-164,HP Lightweight 100 Laptop Backpack with Elastic and Padded Shoulder Straps (Gray),N/A,4.0,173 ratings,B08CY1V6P7,HP Lightweight 100 Laptop Backpack with Elastic and Padded Shoulder Straps (Gray) - Buy HP Lightweight 100 Laptop Backpack with Elastic and Padded Shoulder Straps (Gray) Online at Low Price in India - Amazon.in,Brand: HP
https://www.amazon.in//uppercase-Professional-resistant-sustainable-Anti-theft/dp/B0BR1C59R8/ref=sr_1_165?crid=2M096C61O4MLT&keywords=bags&qid=1690199218&sprefix=ba%2Caps%2C283&sr=8-165,"uppercase SealPro Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers & Anti-theft for Men, Women, Boys and Girls, 750 Days warranty",N/A,4.6,69 ratings,B0BR1C59R8,"Buy uppercase SealPro Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers & Anti-theft for Men, Women, Boys and Girls, 750 Days warranty (Blue) at Amazon.in",Visit the uppercase Store
https://www.amazon.in//Baggit-GG-Womens-Laptop-Bag/dp/B0BWRYTLHV/ref=sr_1_166?crid=2M096C61O4MLT&keywords=bags&qid=1690199218&sprefix=ba%2Caps%2C283&sr=8-166,Baggit GG Women's Laptop Bag - Large,N/A,Previous,N/A,B0BWRYTLHV,Baggit GG Women's Laptop Bag - Large (Grey) : Amazon.in: Beauty,Visit the Baggit Store
https://www.amazon.in//LOOKMUSTER-Waterproof-Backpack-College-Business/dp/B0BS6YGKMC/ref=sr_1_167?crid=2M096C61O4MLT&keywords=bags&qid=1690199218&sprefix=ba%2Caps%2C283&sr=8-167,LOOKMUSTER Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack…,N/A,3.8,36 ratings,B0BS6YGKMC,Buy LOOKMUSTER Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack at Amazon.in,Brand: LOOKMUSTER
https://www.amazon.in//Trends-Light-Weight-Unisex-Sling/dp/B07MX7PFQT/ref=sr_1_168?crid=2M096C61O4MLT&keywords=bags&qid=1690199218&sprefix=ba%2Caps%2C283&sr=8-168,TRENDS Unisex Sling Bag (Sea Green),N/A,4.0,366 ratings,B07MX7PFQT,Buy TRENDS Unisex Sling Bag (Sea Green) at Amazon.in,Brand: Trends
https://www.amazon.in//Red-Lemon-Unisex-adult-Waterproof-Charging/dp/B09VGNTJTN/ref=sr_1_169?crid=2M096C61O4MLT&keywords=bags&qid=1690199218&sprefix=ba%2Caps%2C283&sr=8-169,Red Lemon Unisex-adult Bange Series Rhombus Shell Design Waterproof Sling Bag with USB Charging (Blue),N/A,4.2,16 ratings,B09VGNTJTN,Red Lemon Unisex-adult Bange Series Rhombus Shell Design Waterproof Sling Bag with USB Charging (Blue) : Amazon.in: Computers & Accessories,Visit the Red Lemon Store
https://www.amazon.in//ADISA-Laptop-Backpack-Office-College/dp/B0BXQD8DZX/ref=sr_1_170?crid=2M096C61O4MLT&keywords=bags&qid=1690199218&sprefix=ba%2Caps%2C283&sr=8-170,ADISA Large Laptop Backpack Office Bag College Travel Back Pack with USB (Grey),N/A,3.9,81 ratings,B0BXQD8DZX,ADISA Large Laptop Backpack Office Bag College Travel Back Pack with USB (Grey) - Buy ADISA Large Laptop Backpack Office Bag College Travel Back Pack with USB (Grey) Online at Low Price in India - Amazon.in,Visit the ADISA Store
https://www.amazon.in//sspa/click?ie=UTF8&spc=MToxNDM1MDE5MDIwMTU0MjE1OjE2OTAxOTkyMTg6c3BfbXRmOjMwMDAwODQ0NzEyOTczMjo6MDo6&url=%2FGear-Colorado-Orange-Laptop-Backpack%2Fdp%2FB097K6KD7W%2Fref%3Dsr_1_171_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1690199218%26sprefix%3Dba%252Caps%252C283%26sr%3D8-171-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,F Gear Colorado Grey Orange 39 Ltrs Laptop Backpack (3814),N/A,4.2,208 ratings,B097K6KD7W,Buy F Gear Colorado Grey Orange 39 Ltrs Laptop Backpack (3814) at Amazon.in,Visit the F Gear Store
https://www.amazon.in//sspa/click?ie=UTF8&spc=MToxNDM1MDE5MDIwMTU0MjE1OjE2OTAxOTkyMTg6c3BfbXRmOjMwMDAxMTE2NjgzODczMjo6MDo6&url=%2FSafari-SAGE18FBBLK-Sage-Formal-Backpack%2Fdp%2FB097JLZBK3%2Fref%3Dsr_1_172_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1690199218%26sprefix%3Dba%252Caps%252C283%26sr%3D8-172-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Sage Formal Backpack - black,N/A,5.0,2 ratings,B097JLZBK3,Buy Sage Formal Backpack - black at Amazon.in,Visit the Safari Store
https://www.amazon.in//American-Tourister-40X-09-009/dp/B00FRCNTUO/ref=sr_1_173?crid=2M096C61O4MLT&keywords=bags&qid=1690199218&sprefix=ba%2Caps%2C283&sr=8-173,American Tourister X-Bag Nylon 65 Cms Travel Duffle Bag (Black),N/A,4.3,394 ratings,B00FRCNTUO,American Tourister X-Bag Nylon 65 Cms Travel Duffle Bag (Black) : Amazon.in: Fashion,Brand: American Tourister
https://www.amazon.in//MuscleBlaze-Duffle-Women-Sports-Weekender/dp/B0C8BBNB8B/ref=sr_1_174?crid=2M096C61O4MLT&keywords=bags&qid=1690199218&sprefix=ba%2Caps%2C283&sr=8-174,"MuscleBlaze Gym Duffle Bag for Women and Men, Sports Bag, Weekender Bag, Black, 30 L",N/A,5.0,4 ratings,B0C8BBNB8B,"Buy MuscleBlaze Gym Duffle Bag for Women and Men, Sports Bag, Weekender Bag, Black, 30 L at Amazon.in",Visit the MuscleBlaze Store
https://www.amazon.in//Genie-compartments-Resistant-Lightweight-Travelling/dp/B0C85YB2S3/ref=sr_1_175?crid=2M096C61O4MLT&keywords=bags&qid=1690199218&sprefix=ba%2Caps%2C283&sr=8-175,"Genie Royale Laptop Backpack for Women, 3 compartments, Water Resistant and Lightweight Bags for Office and Travelling Purpose. 36 litres. (19 inch) Black colour",N/A,Previous,N/A,B0C85YB2S3,"Buy Genie Royale Laptop Backpack for Women, 3 compartments, Water Resistant and Lightweight Bags for Office and Travelling Purpose. 36 litres. (19 inch) Black colour at Amazon.in",Visit the Genie Store
https://www.amazon.in//Waterproof-Backpack-Students-adjustable-Compartment/dp/B09V5HRYR7/ref=sr_1_176?crid=2M096C61O4MLT&keywords=bags&qid=1690199218&sprefix=ba%2Caps%2C283&sr=8-176,CAPRIFF 32 L Casual Waterproof Laptop Bag/Backpack for Men Boys & Girls For Office School College Teens & Students with Rain Cover With adjustable Strap With 2 Compartment,N/A,3.8,"3,102 ratings",B09V5HRYR7,Buy CAPRIFF 32 L Casual Waterproof Laptop Bag/Backpack for Men Boys & Girls For Office School College Teens & Students with Rain Cover With adjustable Strap With 2 Compartment (Teal) at Amazon.in,Visit the CAPRIFF Store
https://www.amazon.in//TRUE-HUMAN-Anti-Theft-backpack-combination/dp/B09VCHV6T5/ref=sr_1_177?crid=2M096C61O4MLT&keywords=bags&qid=1690199218&sprefix=ba%2Caps%2C283&sr=8-177,"TRUE HUMAN® Emperor Anti-Theft backpack with combination lock Laptop bag,office bag for Men and Women | College Bags for Girls & Boys (Zyden)",N/A,3.7,"1,173 ratings",B09VCHV6T5,"Buy TRUE HUMAN® Emperor Anti-Theft backpack with combination lock Laptop bag,office bag for Men and Women | College Bags for Girls & Boys (Zyden) at Amazon.in",Visit the TRUE HUMAN Store
https://www.amazon.in//Fast-Travel-partition-Collage-Backpack/dp/B09VCQWRC4/ref=sr_1_178?crid=2M096C61O4MLT&keywords=bags&qid=1690199218&sprefix=ba%2Caps%2C283&sr=8-178,"Fast Travel 45 Ltrs, 46 cms School Bag Class 5-12 Large 4 partition Laptop Collage Office Travel Backpack Unisex",N/A,4.1,948 ratings,B09VCQWRC4,"Buy Fast Travel 45 Ltrs, 46 Cms School Bag Class 5-12 Large 4 Partition Laptop Collage Office Travel Backpack Unisex (Navy Blue) at Amazon.in",Brand: Fast Travel
https://www.amazon.in//Gear-LOGI-Q-Resistant-Backpack-Black-White/dp/B0BTJ2VV17/ref=sr_1_179?crid=2M096C61O4MLT&keywords=bags&qid=1690199218&sprefix=ba%2Caps%2C283&sr=8-179,Gear LOGI-Q 27L Water Resistant Laptop Bag/Backpack/Office Bag for Men/Women (Black-White),N/A,5.0,2 ratings,B0BTJ2VV17,Buy Gear LOGI-Q 27L Water Resistant Laptop Bag/Backpack/Office Bag for Men/Women (Black-White) at Amazon.in,Visit the Gear Store
https://www.amazon.in//Half-Moon-Resistant-Laptop-Backpack/dp/B09842K4RQ/ref=sr_1_180?crid=2M096C61O4MLT&keywords=bags&qid=1690199218&sprefix=ba%2Caps%2C283&sr=8-180,"Half Moon 35L Water Resistant 15.6 inch Laptop Bag for Men/Backpack for Men, Black | Office Bag for Men/Office Bag for Women with Padded Laptop Compartment | Rain Cover & Reflective Strips",N/A,3.9,337 ratings,B09842K4RQ,"Buy Half Moon 35L Water Resistant 15.6 inch Laptop Bag for Men/Backpack for Men, Black | Office Bag for Men/Office Bag for Women with Padded Laptop Compartment | Rain Cover & Reflective Strips at Amazon.in",Visit the Half Moon Store
https://www.amazon.in//sspa/click?ie=UTF8&spc=MToxNDM1MDE5MDIwMTU0MjE1OjE2OTAxOTkyMTg6c3BfYnRmOjIwMDQzMzIxMTM2NjA2OjowOjo&url=%2FCOSMUS-Multipurpose-Backpack-Bag-compartment%2Fdp%2FB078JVT384%2Fref%3Dsr_1_181_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1690199218%26sprefix%3Dba%252Caps%252C283%26sr%3D8-181-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"COSMUS Madison waterproof Multipurpose Backpack With laptop compartment , 33L",N/A,4.2,"2,267 ratings",B078JVT384,Buy COSMUS Multipurpose Backpack Bag Madison 33L waterproof Bag With laptop compartment (Black) at Amazon.in,Visit the COSMUS Store
https://www.amazon.in//sspa/click?ie=UTF8&spc=MToxNDM1MDE5MDIwMTU0MjE1OjE2OTAxOTkyMTg6c3BfYnRmOjIwMDk3NjEyMjMxNjk4OjowOjo&url=%2Fuppercase-Backpack-1800EBP1-resistant-sustainable%2Fdp%2FB0B9T4YDPX%2Fref%3Dsr_1_182_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1690199218%26sprefix%3Dba%252Caps%252C283%26sr%3D8-182-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"uppercase Laptop Backpack Printed Compact 3x more water repellent sustainable bags with rain proof zippers for Men, Women, Boys & Girls(Pink)",N/A,4.3,33 ratings,B0B9T4YDPX,"Buy uppercase 19 Ltrs Medium (14 inch) Laptop Backpack 1800EBP1 Printed Compact 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys & Girls, 750 Days warranty (Pink) at Amazon.in",Visit the uppercase Store
https://www.amazon.in/https://aax-eu.amazon.in/x/c/RJE60qBJ-aJxnkrIS60kEBEAAAGJh7la7wMAAAH2AQBvbm9fdHhuX2JpZDMgICBvbm9fdHhuX2ltcDEgICCV28a0/https://www.amazon.in/Jager-Smith-800-Multipurpose-CompartmentII-Foldable/dp/B0BV384XHX/ref=sxbs_sbv_search_btf?content-id=amzn1.sym.880c6186-3832-495e-9caa-7ecfb2f5e88c%3Aamzn1.sym.880c6186-3832-495e-9caa-7ecfb2f5e88c&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B0BV384XHX&pd_rd_r=c3151f25-760e-4c09-96ff-2ee8f9c741ec&pd_rd_w=pH3WD&pd_rd_wg=oyoYr&pf_rd_p=880c6186-3832-495e-9caa-7ecfb2f5e88c&pf_rd_r=W0HW6WBJ6WGMD77D9MJA&qid=1690199218&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=ba%2Caps%2C283&sr=1-161-06195d41-65bd-48f4-8e70-03d97b6094ec,N/A,N/A,N/A,N/A,N/A,N/A,N/A
https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo0Mjk1NTY3Mzg5NjQ1NTk5OjE2OTAxOTkyOTI6c3BfYXRmX25leHQ6MzAwMDE4MTQzMjAwMzMyOjowOjo&url=%2FWALKENT-Anti-Theft-Waterproof-Backpack-Caballo%2Fdp%2FB0C7KPGC2Y%2Fref%3Dsr_1_177_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1690199292%26sprefix%3Dba%252Caps%252C283%26sr%3D8-177-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"WALKENT 15.6"" Vegan Leather Laptop Bag with Side Bottle & Anti-Theft Pockets, Waterproof Backpack for Men & Women (Model Caballo, 33 Liters, Black)",N/A,Previous,N/A,B0C7KPGC2Y,"Buy WALKENT 15.6"" Vegan Leather Laptop Bag with Side Bottle & Anti-Theft Pockets, Waterproof Backpack for Men & Women (Model Caballo, 33 Liters, Black) at Amazon.in",Visit the WALKENT Store
https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo0Mjk1NTY3Mzg5NjQ1NTk5OjE2OTAxOTkyOTI6c3BfYXRmX25leHQ6MzAwMDIxNDI2NDg1MzMyOjowOjo&url=%2FBetterShine-Printed-Waterproof-Backpack-Compartment%2Fdp%2FB0CC2PSGHK%2Fref%3Dsr_1_178_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1690199292%26sprefix%3Dba%252Caps%252C283%26sr%3D8-178-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1%26smid%3DA28K09EI2KGVEK,BetterShine Floral Printed Waterproof Backpack For Girls&Boys 25 Litre With Laptop Compartment,N/A,Previous,N/A,B0CC2PSGHK,Buy BetterShine Floral Printed Waterproof Backpack For Girls&Boys 25 Litre With Laptop Compartment at Amazon.in,Brand: BetterShine
https://www.amazon.in//TRUE-HUMAN-Anti-Theft-backpack-combination/dp/B09VCHV6T5/ref=sr_1_179?crid=2M096C61O4MLT&keywords=bags&qid=1690199292&sprefix=ba%2Caps%2C283&sr=8-179,"TRUE HUMAN® Emperor Anti-Theft backpack with combination lock Laptop bag,office bag for Men and Women | College Bags for Girls & Boys (Zyden)",N/A,3.7,"1,173 ratings",B09VCHV6T5,"Buy TRUE HUMAN® Emperor Anti-Theft backpack with combination lock Laptop bag,office bag for Men and Women | College Bags for Girls & Boys (Zyden) at Amazon.in",Visit the TRUE HUMAN Store
